seed,model,stage,step,learning_rate,coefficient,total,finite,elapsed_s,gradient_norm,one_projection_temperature,one_projection_potential,one_projection_current,one_projection_fixed_point_defect,two_projection_temperature,two_projection_potential,two_projection_current,two_projection_fixed_point_defect
20260809,S,2,880,0.0003,0.210250624124712,2.1878045907891295,True,88.77513540000655,14.343478654945248,0.6896424989820579,0.0036909695044744016,0.18620797089364502,0.23681049656581954,0.5108595531764621,0.003063857039128483,0.1786492547616728,0.16862936574115683
20260809,S,2,881,0.0003,0.0007489066947748112,0.17087112173797434,True,89.01179089999641,4.762873446440639,0.07587022189494423,3.560682775023697e-05,0.0006626839109385973,0.02640692010765841,0.04947964954032513,2.3100315706550237e-05,0.0004324783822886669,0.017211554063587698
20260809,S,2,882,0.0003,0.016639544165213484,0.09993061950781189,True,89.26186810000218,5.122134083255642,0.03652623164306124,0.00014645395901344177,0.0007931121726086574,0.01305518526861213,0.023722798657855825,7.989973143685251e-05,0.0005403503006552495,0.008427043609355006
20260809,S,2,883,0.0003,0.16331141426415988,0.4509972090103899,True,89.48589609999908,10.650500658508605,0.10514678805886683,0.008232687242889308,0.022078792040011185,0.030909525030449154,0.0764176915350105,0.006140781545302922,0.017842535756322876,0.02091699353737729
20260809,S,2,884,0.0003,2.243333636492453,4.352340857231555,True,89.71043489998556,7.759740751456923,0.6523870341654112,0.04161810920295275,0.2616479709946497,0.19467271099305358,0.521010475689892,0.03437597493816927,0.2538749019582959,0.1494200427966781
20260809,S,2,885,0.0003,0.3603918908249863,1.9234687195993658,True,89.94229020000785,12.305639408695553,0.6075320266602574,0.0003792616044399715,0.009520364631372983,0.35480290405483245,0.3971198258661072,0.0002493181091439925,0.006311652136334539,0.18716147571189082
20260809,S,2,886,0.0003,0.007943668674621006,0.31156540968475777,True,90.17696650000289,4.278138210325907,0.13405044689353432,0.0001616668829327876,0.0006595327318973011,0.049406007895643804,0.08727476660784199,0.00010499833480385184,0.0004303911370747723,0.03153393052640791
20260809,S,2,887,0.0003,0.001325218867598099,0.17260185028806999,True,90.46548759998404,8.8420512602713,0.07613761465075561,0.00033930244001341366,0.0012411531277101752,0.026035125881944,0.04944674918578943,0.00022088102438761037,0.0008004518799838159,0.017055353229887847
20260809,S,2,888,0.0003,0.001826956556311257,0.12856829857834706,True,90.78391530000954,4.283832195299718,0.05533625398127543,0.00026691129944190367,0.0014563546144074667,0.019966242196550996,0.03570805095076803,0.00016846276076611222,0.001030850635744686,0.012808215583081187
20260809,S,2,889,0.0003,0.17615402586293194,3.2454185697507505,True,91.01794950000476,14.557928975382174,0.9951704989892612,0.019059309133957602,0.4253421911427291,0.21495442861524036,0.7899796341886639,0.011559966504609151,0.40646825323835184,0.20673026207500533
20260809,S,2,890,0.0003,0.05681416674983752,0.5871342530629733,True,91.23445509999874,28.837850584546445,0.2321236452209894,0.00014506887219874589,0.0032780906646922374,0.08643761730713517,0.15163997023205864,9.428260428972937e-05,0.0021666241148692853,0.05443478729690262
20260809,S,2,891,0.0003,0.0005669028531148312,0.2783639668512618,True,91.44687109999359,22.427951558910934,0.12119890644867377,3.220859003855646e-05,0.0015795955132442453,0.04578665011414346,0.07914762072487243,2.090421495873597e-05,0.0010324882859713248,0.02899869010624444
20260809,S,2,892,0.0003,0.006710227144500387,0.23603995865486743,True,91.67692599998554,14.918961037403639,0.10083929568618226,0.0002496454341680372,0.003661061679476605,0.034511741016302236,0.06501840051414334,0.00016362609890882603,0.0023424432431879737,0.022543517837997757
20260809,S,2,893,0.0003,0.010683325576027379,0.219201315884728,True,91.89586039999267,5.773772955864594,0.09087686944131712,0.0003322221472503795,0.0033020695769342134,0.03252476134022592,0.05861756489037317,0.00016390892402624022,0.001744412481287246,0.020956181507286314
20260809,S,2,894,0.0003,0.2969641866450772,3.1040233209598984,True,92.12489750000532,9.71286793015728,0.8055608208557157,0.01885476609657488,0.4111834444934879,0.2686950223126738,0.6647346984228946,0.010763301141314815,0.40161052819376697,0.22565655279839247
20260809,S,2,895,0.0003,0.001289036211975579,0.3592452546373588,True,92.36267329999828,5.826727526059797,0.15375107930184592,3.955295473241696e-05,0.0008496472059312691,0.06384830904090032,0.10014293395979999,2.5678621244400548e-05,0.0005537335054143894,0.038745283835514434
20260809,S,2,896,0.0003,0.00046151570321769785,0.12410964961616223,True,92.61642519998713,19.938475351956065,0.054586416004563244,3.209632236311821e-05,0.0005912091879982814,0.019714268340937573,0.03562565571553681,2.0792979717828603e-05,0.00038623045653095973,0.012691464905296745
20260809,S,2,897,0.0003,0.03251394315127442,0.17143307256956322,True,92.84884940000484,10.888154766579834,0.0595728751745945,0.0004222455105652863,0.0025174369942971863,0.021999747404274114,0.03818078690701365,0.00033602582310931616,0.0018523928894152951,0.014037618715019427
20260809,S,2,898,0.0003,1.3556790678580695,2.0438401319522717,True,93.0578780999931,10.792924723837086,0.18347659331948052,0.042395335956414835,0.10289798400893212,0.04047358571080473,0.1616835280407943,0.03255782501249252,0.09564186971641268,0.029034342328870217
20260809,S,2,899,0.0003,1.3794303401669892,3.848320492813567,True,93.26429439999629,7.974046294796596,0.8607413675557769,0.007377974221484781,0.18617390048705598,0.36838445662030134,0.6241222961048959,0.007813386729519924,0.17934445228693086,0.23493231864061168
20260809,S,2,900,0.0003,0.022658569695018154,0.939047983501573,True,93.4714498000103,14.8890937626981,0.3724483458170997,0.00014196496914818,0.002160802287551022,0.1913861916355656,0.24260384166297796,9.242544849439704e-05,0.001409373269679468,0.10614646871603849
20260809,S,2,901,0.0003,0.0009046615885243267,0.18621725077533677,True,93.68854709999869,15.230000233723674,0.08296625745576225,0.00023024964009100553,0.0005642659579008161,0.02845691373622698,0.053944741511628945,0.00014918607153413047,0.0003688013158791147,0.01863217349778919
20260809,S,2,902,0.0003,0.0011184362358588663,0.1263252530587358,True,93.9446881999902,13.583291882245476,0.05491650190058084,0.0003741213427272544,0.0017348125801571665,0.018966700749387982,0.035500447123392086,0.0002447068832356634,0.0011093690758039972,0.012360157167591918
20260809,S,2,903,0.0003,0.03294197353484799,0.5977225233847898,True,94.17069919998175,16.76995663790445,0.17663593514164055,0.00727670223739849,0.08456266215135803,0.04816845865017502,0.1390863203309416,0.0031054027357839005,0.06952768338327588,0.03641738521936836
20260809,S,2,904,0.0003,0.20263782483964032,3.0490908495936875,True,94.39518289998523,9.148339851940522,0.9598410223255458,0.012077823391344786,0.3425343393853728,0.23248749516193587,0.7430189479876308,0.008626571903158506,0.3384312722825647,0.20943555231649383
20260809,S,2,905,0.0003,0.00032380129626387956,0.33099224037379393,True,94.63842119998299,19.7746956485942,0.14996972722607047,2.8584710252822995e-05,0.0012996857795285434,0.04840344699288462,0.09778261715267768,1.854525017102313e-05,0.000847348797958416,0.03231848316798649
20260809,S,2,906,0.0003,0.0027209065437173914,0.2568721334695474,True,94.87828760000411,17.284659616300413,0.1114571785161954,8.509224217115167e-05,0.0014296821638522482,0.04110202937774579,0.07282726301756544,5.522697660035841e-05,0.0009350014635403658,0.026259753168159303
20260809,S,2,907,0.0003,0.009655800789760274,0.2463891781846355,True,95.13610740000149,23.77479895849091,0.10361700580243956,0.00030969681325340454,0.0051063484211002165,0.03504279391647206,0.06627162153820755,0.00020345020272512104,0.0032608907342405596,0.0229215699664367
20260809,S,2,908,0.0003,0.09351685804122412,1.3149894332639638,True,95.3727227000054,16.824834296030332,0.28504480833179485,0.015466739526532556,0.2269770384305044,0.10003165494016629,0.2638946525603942,0.007829276081210444,0.22370907132864318,0.09851933402349387
20260809,S,2,909,0.0003,0.21029618142963724,2.1642073958357075,True,95.60529249999672,13.832396633315618,0.676655750207542,0.003652152944989454,0.18527005795828722,0.23689267389019417,0.5022222436376574,0.0030425203254396704,0.17809250189945738,0.1680833135425032
20260809,S,2,910,0.0003,0.0007415694581911102,0.16901968681605098,True,95.82557039998937,5.086944713399397,0.07512844287092364,3.58707416568623e-05,0.0006458870918419733,0.026034230597774276,0.04899445603976621,2.327108770432837e-05,0.0004214883016078246,0.01699447062658474
20260809,S,2,911,0.0003,0.017474651553610013,0.09841286323527763,True,96.08853390000877,4.7083947326945195,0.03548901338631461,0.0001465114991347242,0.0007685191562428707,0.012697478403588314,0.023040403904024936,7.987004782851881e-05,0.0005242435229069136,0.008192171761626727
20260809,S,2,912,0.0003,0.16551507579564184,0.44673629422766536,True,96.32246959998156,10.225537144994714,0.10298669856500318,0.008000764283456911,0.021374365915382023,0.03046944571575244,0.07465522994537808,0.005959141197800049,0.017214607985935836,0.020560964823314962
20260809,S,2,913,0.0003,2.2413238258153974,4.342555036411743,True,96.5438227999839,7.413668004747688,0.6488389063660492,0.0416817462019339,0.26088272340773627,0.19461713763030672,0.5183570504260941,0.03439554388365839,0.25319885589754576,0.1492592467830205
20260809,S,2,914,0.0003,0.3575264628839445,1.9105942621300531,True,96.88241879999987,12.672443775506297,0.6039515815418591,0.00037890957586752687,0.009494165001181934,0.352059812246317,0.3947856078128255,0.0002490884687663643,0.006294537107551303,0.18585409749173973
20260809,S,2,915,0.0003,0.008340490894335814,0.3078420815762494,True,97.34061419998761,4.778364660248433,0.1325274152079414,0.00016080296445783568,0.0006097294412426732,0.04841322119670141,0.08628070670018517,0.0001044378716060447,0.0003978930653922383,0.031007384234386853
20260809,S,2,916,0.0003,0.0011998922815648016,0.16376449902175716,True,97.61244319999241,7.628161093692665,0.07225697459854244,0.00033847893351978076,0.001062929218595525,0.024838183285087866,0.046920874920104085,0.00022035350476696123,0.0006852829121324005,0.016241529367443313
20260809,S,2,917,0.0003,0.0016691199604619898,0.125984877804756,True,97.87171229999512,4.367907233678282,0.0542864649900916,0.00026585594557443105,0.0014262184946150253,0.019569456623018323,0.03503589902341556,0.00016820491570592656,0.0010054244186696705,0.012558233433203454
20260809,S,2,918,0.0003,0.179274894143258,3.19433632403052,True,98.10775969998213,14.450279216810056,0.9661183791468595,0.019180014239483987,0.4226970803791399,0.21414565538658561,0.7706630498936494,0.01161917971810101,0.4051286570997126,0.20550941402372971
20260809,S,2,919,0.0003,0.05702036803306434,0.5802898584489597,True,98.33758019999368,26.93404185897173,0.22750399402654597,0.00011405808048463809,0.0033407125228211106,0.08716325540933578,0.148655287904541,7.420592932796546e-05,0.0022093104417006296,0.05420866610113843
20260809,S,2,920,0.0003,0.0005452183366036445,0.25713370466219443,True,98.54397919998155,22.25383800974319,0.11216734312762926,3.388528173354405e-05,0.0014468335365036592,0.04202766489267199,0.07324678233862127,2.1992161813728096e-05,0.0009456302056767551,0.02669835478094057
20260809,S,2,921,0.0003,0.007028347135963925,0.22833017507431988,True,98.80301139998483,13.518442505269425,0.09742740848014815,0.00024730165012217827,0.0034618721682324865,0.03322230884027477,0.062835021292406,0.00016208143828050367,0.0022148211447719592,0.021731012924119913
20260809,S,2,922,0.0003,0.010494255464882411,0.21555194358699759,True,99.06247720000101,5.807232811883983,0.0894096851571164,0.00032606637746425676,0.003205564289017974,0.03197144455528512,0.05766474599951903,0.0001616753141557073,0.0017150639354960179,0.020603442494060657
20260809,S,2,923,0.0003,0.29961059391773787,3.0823981339693547,True,99.28667659999337,9.681619620684677,0.7927567278832067,0.01892772331230723,0.40961568655309083,0.2690475707486686,0.656055206479743,0.010795294849662478,0.4004612714723183,0.22512805875261954
20260809,S,2,924,0.0003,0.0013159030570928595,0.35857704717947664,True,99.51043540000683,6.458548580524238,0.1536190597675052,3.989180285906662e-05,0.0008474642298132518,0.06351224707930753,0.10005748316424488,2.589859713177231e-05,0.0005523073754924074,0.038606792106029686
20260809,S,2,925,0.0003,0.0004478782998905538,0.11928874340380492,True,99.7205677999882,19.185284578403643,0.052494861863747216,3.242302380379398e-05,0.0005588042834141575,0.01892048143954783,0.034259162329017184,2.1004506481463544e-05,0.0003650543652673752,0.012189073292635346
20260809,S,2,926,0.0003,0.03400156201815748,0.17113456053515835,True,99.97178890000214,9.783185412319996,0.05880422166599159,0.00042817977386065063,0.0024744728757568643,0.021712083950205647,0.037683049791557566,0.00034321212333920595,0.0018301854087012833,0.013857592927588064
20260809,S,2,927,0.0003,1.354253360181195,2.0336201978146367,True,100.40748639998492,10.37271516428867,0.1806969012755327,0.042195507434944345,0.10151593647363437,0.04027947736596186,0.15918068007194994,0.03237014187021836,0.09435094556501533,0.028777247576185206
20260809,S,2,928,0.0003,1.377155773435822,3.842114575136373,True,100.81597809999948,7.6107191058853365,0.8585678698293302,0.007382808661983217,0.18605567186620334,0.36834667550551997,0.62265864662534,0.007814854639860145,0.1792836145225999,0.23484866004971441
20260809,S,2,929,0.0003,0.02384538884096821,0.9268022863333256,True,102.04295750000165,14.039618221738959,0.367630628569785,0.00014073132491300747,0.0021010935053508736,0.18777469609340694,0.23946360178399648,9.16210488817605e-05,0.0013703975942021907,0.1043841275718211
20260809,S,2,930,0.0003,0.0009020892816534607,0.18131858208376458,True,102.67569400000502,13.524845078997789,0.0807550382097587,0.0002309058814539853,0.0004863175842496614,0.02780508672535432,0.05249205830243588,0.00014962642361503704,0.0003178883038491335,0.018179571371394386
20260809,S,2,931,0.0003,0.0009813035505543619,0.12146055888954813,True,103.2878703000024,13.260429764796136,0.05285505238204762,0.0003722531321257955,0.0015988979828716443,0.018294619025722655,0.03417810976662516,0.00024348456662837636,0.001022227443754314,0.011914611039218224
20260809,S,2,932,0.0003,0.03391108538369826,0.5950984115146251,True,104.37342630000785,16.500413565783372,0.175101798936676,0.007384812515391387,0.08415610439057107,0.04772823246628436,0.13807712961387972,0.003150947141580258,0.06938300281354857,0.036205298252995406
20260809,S,2,933,0.0003,0.20495888364984308,3.004906074633181,True,105.08534900000086,7.867292854686011,0.9331478590838646,0.012050810022055632,0.34054165633767997,0.23384771779317468,0.7253068182635144,0.008617713574245492,0.3374411757316093,0.2089934401771938
20260809,S,2,934,0.0003,0.0003113290297339806,0.31626996717444916,True,105.68096939998213,19.710006040216314,0.1432264560892661,2.830815911668535e-05,0.0012372200805172877,0.04633591729374301,0.09338548443345196,1.8365920403948828e-05,0.0008066240324775704,0.03092026213573863
20260809,S,2,935,0.0003,0.002795088277039528,0.24196780367607187,True,106.12935740000103,15.340171665694003,0.10518701688733528,8.810247592975526e-05,0.0013296320933303552,0.03832263951966821,0.0687289600187449,5.717689472560303e-05,0.000869511956460256,0.024589675552837965
20260809,S,2,936,0.0003,0.010023610008148205,0.23956243646450873,True,106.55630110000493,23.518457821352538,0.1004440630833091,0.0003051683534284366,0.004911486208429957,0.03403966983027098,0.06425094350301404,0.00020048978784918572,0.003136485708128949,0.022250519981929926
