path,base_path,file_type,size_bytes,sha256,last_git_commit,referenced_by_other_files,reference_count,reference_check,route,lifecycle,frozen_evidence,unique_information,disposition,disposition_reason,replacement,recoverable_from_git
outputs/tables/m37_semantic_audit.json,,application/json,3843,260DA10F8A7C5A1C66E98B7FD5BA1F9AA5192BA78AB5A4419652B94FF82A2762,c4c3b7fe2936c7734d1d302dbfe1fc91c3627a4c,yes,5,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m37r_cross_regime_jacobian.json,,application/json,15594,EE8F37FCA3EA8FB94FBA3DA233CAF5E141576AD0B5B72EC15DC9754E7EF08DFF,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,7,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m37r_event_window_audit.csv,,application/vnd.ms-excel,3996,84FE67E133B6FDBC52B152A340FD177461043F6B0456F43DBC9D9C304B074089,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,3,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m37r_jacobian_spectra.csv,,application/vnd.ms-excel,21,FAC58A36F53CCAD6D9D1D9C32B2C6EBD46AFB36C1EFAF7E2A822FF8487A67BD3,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,3,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m37r_preregistration.json,,application/json,25741,B6ED0AA3C8BA70D09EE83D2E4BBB8FE574429C29DF5D199F271D887E3FCE2DDE,beb5e3d8aefa1b2ae1b90263224121c38914fe96,yes,100,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40_qiu_e0_preregistration.json,,application/json,5977,90D44A553AB03DAAC0CDD7747DCBD1484BFF975BA01EA68D597CC672045CE003,017260194e42d94633bf64354c922b238dc40c79,yes,10,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40_qiu_e0_summary.json,,application/json,6182,5B0E2B8B2C4AE073B137163CCF95CD98317E390928D8A57AE3C181A72AEAAAF7,5e68d3bf25bcbe30bdce4840f9130c096a0177e1,yes,13,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40_qiu_mesh_convergence.csv,,application/vnd.ms-excel,447,F7246E2769282BE5561F61EA5490994F7096CC0C674895729A6A3D6A4C50D902,5e68d3bf25bcbe30bdce4840f9130c096a0177e1,yes,13,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_active_transient.json,,application/json,352615,666BDC0783BA5625E7B8B11251358CC35591C81DEB282D8B96808B7C9BC41F0C,c277d0ecbf2199421caf588bbdfc4c80e535e7fa,yes,8,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_e0_preregistration.json,,application/json,9581,29519C7A102A29F52104FE92355C850AF4D97832C26D5F9299E036AF809C67BE,b935631c13ca288961e1bf72ed37782418693e54,yes,35,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_e0_summary.json,,application/json,13920,3333B463D74F6FC54B9E50BAFE0E4F37A4A22D141E9CDD5791E42E91DBFFBF2E,c277d0ecbf2199421caf588bbdfc4c80e535e7fa,yes,9,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_mesh_convergence.csv,,application/vnd.ms-excel,2089,348D855197B673904163544BE2B1DFE1C8228B15B298E349C3B6B0CBF241D2AB,c277d0ecbf2199421caf588bbdfc4c80e535e7fa,yes,8,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_mesh_forensics.csv,,application/vnd.ms-excel,4162,23F1C4865BC28DD3C023641678B238EFC13B2220A82CE1FE772CB02861397A57,b935631c13ca288961e1bf72ed37782418693e54,yes,6,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/m40r_qiu_mesh_forensics.json,,application/json,15230,95CF52D91AEE521098EBD8B83127DFD70F6E60C0C223C73C99CE10877001F64B,b935631c13ca288961e1bf72ed37782418693e54,yes,8,exact_repository_path,retired_real_device_bridge,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/main_submission_figure_manifest.json,,application/json,4905,462C9FD02B4FB152B3D0FC5CFE94048B72F8E4B63B6B1D34F0267EF0D40F2FF3,ba966b35a0d9ab3346697b77a7bb06145da8b013,yes,3,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/manuscript_claim_sentence_audit.csv,,application/vnd.ms-excel,2471,733115D092A63784C5DC5A461F26F3877071580C59B1015D3D25255D1141F816,15d3f8a8a4a621226f526bf036b9187a060a29f7,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/manuscript_claim_stress_test_summary.json,,application/json,6930,C8BED63AE1611B8654DD72BFDDACB3098BBB1206CD69E0A7E42A66A3E296B8B7,8f160a9c4c23256b5f978710bb63dcb739c78447,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multidomain_oasis_pinn_summary.json,,application/json,961,843AC2ED9639716D7E4FFCF3494B07740BC871FEA46213285C1BCBDDC4554E6B,0030fc567d4265ead08d762dcef4b77d2f14a8f5,yes,1,exact_repository_path,historical_1d_or_inverse,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multidomain_oasis_training_summary.json,,application/json,2168,0F0DFDC5089265BFDE0BB112771281B34CD57867D47EE3001C7F0F843305AE89,8a4f07ed7c506ccaad2d00b0f10225e0f157553e,yes,3,exact_repository_path,historical_1d_or_inverse,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multilayer_sandwich_device_cases.csv,,application/vnd.ms-excel,68233,0D3B21BE25E1E791F9E8CBEBDD846DA90B2B395AD452EDF2CFF2C3710153D923,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multilayer_sandwich_device_summary.json,,application/json,1470,4A2AE61B25777E066C6F4681B30E1F95F23739C7B4E81204774334F8697176FB,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multilayer_sandwich_low_dim_inverse_cases.csv,,application/vnd.ms-excel,4689,31D243ED37806C51B111ED3D23F685E6D3ABF96AEFA51763F4216478BE0B025A,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multilayer_sandwich_low_dim_inverse_summary.json,,application/json,1789,23931D7E9A44291CB86708234C9E4A3740BF156906B1F778A462A17B4A6B57C0,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/multiterminal_yz_forward_summary.json,,application/json,1369,4DDE42280E03139175A7B5B0709A9932315EC4C911D6903C85D94EA81679939E,d23a576b2d8bb17a1d1f72a0cf81cc457d42e048,yes,11,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_baseline_repair_gate_comparison_v2.csv,,application/vnd.ms-excel,455,A9CA71E01F4F9E6CE9B636149246EC67D5F54BD892BCB004A5D96D9E3FD39039,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_checkpoint_manifest.json,,application/json,212,E9D52646BC1251CB434E10439E4FCC111098B91D498F73B40016AF69DE0127B6,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_diagnostic_set.npz,,npz,421892,A34B51CD48349C2BC5213A3C905E18D6640CDD305F87C05D944301882F478CFE,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,12,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_model_comparison.csv,,application/vnd.ms-excel,697,2ECD9FD0925793420BFE9FD0C19C26F6D55B8EF6BD64262667C553787FBA4ADE,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_preflight.json,,application/json,21732,B19F9703B08351AEE02CDEB8FB3341983CB235A16F5FDA4A2EA58D25FC741444,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,6,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_preregistration.json,,application/json,10755,328E893F98EBC571E44D918FAB0D02D4ED5E8DD58408E204760A940108CF028A,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_seed_20260715.json,,application/json,2633,B44974451AB5D2C13C1CC23CD6DC787F9DD3FBF0443893017CD0F050C7A027A3,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,7,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_semantic_amendment.json,,application/json,2451,FE9F4501977AAF85068891753E8C875D21DE2918E400FB693BE8469B11EB97E4,18b703a366663b83947e8b84143481a99854362a,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_summary.json,,application/json,18263,1C4739A12A2C45C4F0F84F6176006D54C95657D00F58044C89D214FD61074C5F,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3_validation.json,,application/json,11804,35FDAC4035B3D89AAFB81C9531CA7877D6B8B798457FB3051B354D7785309E61,b3800fd55dc1e2fd08ca802efc73d0e0bc7fab7a,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_attempt1_run_log.jsonl,,jsonl,122,67B44C154C8F404B9BAE5701E0040D572D83A88EE4FF36D7A7756BC1EDF63728,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,1,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_attempt1_scoring_abort.json,,application/json,2611,E1D5BF6FD7737505B265071077FAC3A42C4C6D54019D201F3BF86461CCB49073,a7c108e3980953ced24d2de86ce7afc340e65a88,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_attempt1_telemetry.jsonl,,jsonl,75973,1E5E13F64452AB097410D0AAB6A81D3E7E2100FF959F96F5CB26ABD50C5A8EC4,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,1,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_checkpoint_manifest.json,,application/json,2216,DE771D46DF2C0E44DFD940A60102F46B294764EEF4836A1E2E46126A75219A13,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,3,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_crash_manifest.json,,application/json,3275,070522A1E977A99DDA1CEE01D0BCCE0EB82DBF4C23245E5888BE41A51941D48B,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,1,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_forensic_resolution.json,,application/json,4690,CD8B888C12719CF64BC638311A5B60DA0E41D2C6A3DF39302C46CF73CF690E59,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,14,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_lbfgs_diagnostic_crash.json,,application/json,3027,EAAD6E0659569D86DAF1F4CA6ACAB8FA7DF3C680785C3176606036DF2EA51E20,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,1,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_lbfgs_diagnostic_telemetry.jsonl,,jsonl,2936,D22C197091A66237D6D85682A3227DEF3C26D39A683A9F20C591C1C9A6B8D48F,a7c108e3980953ced24d2de86ce7afc340e65a88,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_post_adam_score.json,,application/json,10934,14A89D8366E7E6DB420EF3C9E3F3ACEFE2136B076FF0F92A8E5D4D7364883AB4,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,14,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_preregistration.json,,application/json,3079,5AFCE19AAC3FFBD58A36D102C7588EFBC5A03D50F7FB70D1F949FF1163EFDB9D,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_run_log.jsonl,,jsonl,313,A8433D9366E6AC75C7160614CE046F67D45CCE59918574C85580881A03A03190,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,1,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_runtime_scoring_workaround.json,,application/json,749,D942F7FFFC62CE70422545C0C883EA182D2148EAF4F1EDF0C03405691254E7CA,a7c108e3980953ced24d2de86ce7afc340e65a88,no,0,exact_path_and_unique_basename_checked,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_summary.json,,application/json,19304,F3C0CD62C1A6A1AC717E12AD1BE8E6509F7CAC14A5D1A683BD31936EF73953F0,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,6,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_cv_e_v3r_telemetry.jsonl,,jsonl,77938,8152CF771AE58042619246F426915E6412F7845E1125B13D16DE4E589E844461,a7c108e3980953ced24d2de86ce7afc340e65a88,yes,2,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_equation_parity_registry_v1.csv,,application/vnd.ms-excel,1881,1C0F3A8224757C4F42EF1CD2E85CAE13DDB73C3F1F9EBB949B2482A58D683ECB,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,6,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_fixed_diagnostic_points_v1.npz,,npz,47496,5A2D64CBA87D1AF6F34DF128334636C1A5B9207760A604590F1F69FF29D5F883,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,8,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
outputs/tables/n0_full_pinn_bounded_repair_v2_summary.json,,application/json,5046,C1806D95C384BD341A0E2929361BCFCD2D55E2723A8D5E5A41574DF314EC1EA7,e3f5765801991ebd1006dc762f8804a48e2d7a5a,yes,4,exact_repository_path,retained_machine_evidence_or_data,HISTORICAL_OR_CUMULATIVE_EVIDENCE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
